Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
27,2012,15118,Kalvøya,rensefisk,,,1693,Bergnebb,13807,deler av lokaliteten,1834,LURØY,18,Nordland,66.39397,12.799817,8,Helgeland til Bodø,
27,2012,11763,Knappen,rensefisk,,,1691,Berggylt,6000,deler av lokaliteten,1259,ØYGARDEN,12,Hordaland,60.573566,4.8185,4,Nordhordaland til Stadt,
27,2012,11201,Kolvikodden Ø,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1860,VESTVÅGØY,18,Nordland,68.088165,13.68965,9,Vestfjorden og Vesterålen,
27,2012,12855,Kornstad,rensefisk,,,1694,Grøngylt,441,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,62.960384,7.45015,6,Nordmøre og Sør-Trøndelag,
27,2012,12855,Kornstad,rensefisk,,,1693,Bergnebb,822,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,62.960384,7.45015,6,Nordmøre og Sør-Trøndelag,
27,2012,12855,Kornstad,rensefisk,,,1691,Berggylt,443,deler av lokaliteten,1554,AVERØY,15,Møre og Romsdal,62.960384,7.45015,6,Nordmøre og Sør-Trøndelag,
27,2012,10224,Korsneset,rensefisk,,,1693,Bergnebb,4807,hele lokaliteten,1571,HALSA,15,Møre og Romsdal,63.142735,8.224933,6,Nordmøre og Sør-Trøndelag,
27,2012,30297,Krabbholmen,rensefisk,,,1693,Bergnebb,11420,hele lokaliteten,1630,ÅFJORD,16,Sør-Trøndelag,63.94438,9.880667,6,Nordmøre og Sør-Trøndelag,
27,2012,11719,Kråkenes,rensefisk,,,1692,Annen leppefisk,9600,hele lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.05835,4.921317,4,Nordhordaland til Stadt,
27,2012,24975,Kvernavika,rensefisk,,,1691,Berggylt,1400,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.069283,5.351183,3,Karmøy til Sotra,
27,2012,24975,Kvernavika,rensefisk,,,1693,Bergnebb,3040,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.069283,5.351183,3,Karmøy til Sotra,
27,2012,24975,Kvernavika,rensefisk,,,1694,Grøngylt,2800,deler av lokaliteten,1223,TYSNES,12,Hordaland,60.069283,5.351183,3,Karmøy til Sotra,
27,2012,13234,Kysnes,rensefisk,,,1691,Berggylt,5000,deler av lokaliteten,1227,JONDAL,12,Hordaland,60.19877,6.09685,3,Karmøy til Sotra,
27,2012,13055,Langøyna Ø,rensefisk,,,1692,Annen leppefisk,20000,hele lokaliteten,1146,TYSVÆR,11,Rogaland,59.2983,5.713333,2,Ryfylke,
27,2012,10262,Lille Kvitholmen,rensefisk,,,1693,Bergnebb,5877,deler av lokaliteten,1751,NÆRØY,17,Nord-Trøndelag,65.01318,11.616833,7,Nord-Trøndelag med Bindal,
27,2012,14435,Ljøsøy N,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.565216,4.878433,4,Nordhordaland til Stadt,
27,2012,14435,Ljøsøy N,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.565216,4.878433,4,Nordhordaland til Stadt,
27,2012,12127,Mælen,rensefisk,,,1694,Grøngylt,3925,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,59.69998,5.722917,3,Karmøy til Sotra,
27,2012,12134,Maradalen,medikamentell,badebehandling,Cypermethrin,,,,hele lokaliteten,1224,KVINNHERAD,12,Hordaland,59.76077,5.686767,3,Karmøy til Sotra,
27,2012,22555,Masterholman,rensefisk,,,1691,Berggylt,1095,hele lokaliteten,1632,ROAN,16,Sør-Trøndelag,64.16123,10.0496,6,Nordmøre og Sør-Trøndelag,
27,2012,31037,Masterholman II,rensefisk,,,1691,Berggylt,5327,hele lokaliteten,1632,ROAN,16,Sør-Trøndelag,64.161964,10.036433,6,Nordmøre og Sør-Trøndelag,
27,2012,21915,Matløyso,rensefisk,,,1694,Grøngylt,224,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.95238,5.283167,3,Karmøy til Sotra,
27,2012,21915,Matløyso,rensefisk,,,1693,Bergnebb,77,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.95238,5.283167,3,Karmøy til Sotra,
27,2012,21915,Matløyso,rensefisk,,,1691,Berggylt,140,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.95238,5.283167,3,Karmøy til Sotra,
27,2012,12047,Mjåneset,rensefisk,,,1692,Annen leppefisk,5496,hele lokaliteten,1241,FUSA,12,Hordaland,60.176,5.7244,3,Karmøy til Sotra,
27,2012,11772,Moldøyosen,rensefisk,,,1692,Annen leppefisk,1465,hele lokaliteten,1265,FEDJE,12,Hordaland,60.789734,4.700983,4,Nordhordaland til Stadt,
27,2012,13629,Munkholmen,rensefisk,,,1694,Grøngylt,510,deler av lokaliteten,1146,TYSVÆR,11,Rogaland,59.285484,5.631317,2,Ryfylke,
27,2012,13629,Munkholmen,rensefisk,,,1691,Berggylt,234,deler av lokaliteten,1146,TYSVÆR,11,Rogaland,59.285484,5.631317,2,Ryfylke,
27,2012,10303,Nappeholmane,rensefisk,,,1692,Annen leppefisk,16000,hele lokaliteten,1219,BØMLO,12,Hordaland,59.74275,5.363817,3,Karmøy til Sotra,
27,2012,13965,Nesbø/Gjeldsvik,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1263,LINDÅS,12,Hordaland,60.68835,5.4232,4,Nordhordaland til Stadt,
27,2012,26315,Nordgjæslingan,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
27,2012,26315,Nordgjæslingan,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
27,2012,26315,Nordgjæslingan,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
27,2012,26315,Nordgjæslingan,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
27,2012,26315,Nordgjæslingan,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
27,2012,26315,Nordgjæslingan,medikamentell,badebehandling,Deltamethrin,,,,hele lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.7659,10.9128,7,Nord-Trøndelag med Bindal,
27,2012,13020,Nygård,rensefisk,,,1692,Annen leppefisk,2000,hele lokaliteten,1242,SAMNANGER,12,Hordaland,60.357666,5.684917,3,Karmøy til Sotra,
27,2012,19655,Ospeneset,rensefisk,,,1694,Grøngylt,2900,deler av lokaliteten,1263,LINDÅS,12,Hordaland,60.74523,5.270067,4,Nordhordaland til Stadt,
27,2012,28636,Rataren,rensefisk,,,1691,Berggylt,1987,hele lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.780792,8.518067,6,Nordmøre og Sør-Trøndelag,
27,2012,31959,Rataren II,rensefisk,,,1694,Grøngylt,629,hele lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.782516,8.52645,6,Nordmøre og Sør-Trøndelag,
27,2012,31959,Rataren II,rensefisk,,,1691,Berggylt,2548,hele lokaliteten,1620,FRØYA,16,Sør-Trøndelag,63.782516,8.52645,6,Nordmøre og Sør-Trøndelag,
27,2012,13867,Raunevågen,rensefisk,,,1693,Bergnebb,10341,deler av lokaliteten,1216,SVEIO,12,Hordaland,59.65798,5.533667,3,Karmøy til Sotra,
27,2012,22796,Renga S,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.58685,13.09985,8,Helgeland til Bodø,
27,2012,22796,Renga S,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.58685,13.09985,8,Helgeland til Bodø,
27,2012,22796,Renga S,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.58685,13.09985,8,Helgeland til Bodø,
27,2012,22796,Renga S,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.58685,13.09985,8,Helgeland til Bodø,
27,2012,22796,Renga S,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.58685,13.09985,8,Helgeland til Bodø,
27,2012,22796,Renga S,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.58685,13.09985,8,Helgeland til Bodø,
27,2012,22796,Renga S,medikamentell,badebehandling,Annet virkestoff,,,,deler av lokaliteten,1836,RØDØY,18,Nordland,66.58685,13.09985,8,Helgeland til Bodø,
