Municipality,Sex,Age,Age_num,Municipality_code,Municipality_name,Year,Population,County_code
K-5043 Raarvihke - Røyrvik,M,11 years,11,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,12 years,12,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,13 years,13,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,14 years,14,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,15 years,15,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,16 years,16,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,17 years,17,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,18 years,18,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,19 years,19,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,20 years,20,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,21 years,21,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,22 years,22,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,23 years,23,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,24 years,24,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,25 years,25,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,26 years,26,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,27 years,27,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,28 years,28,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,29 years,29,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,30 years,30,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,31 years,31,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,32 years,32,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,33 years,33,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,34 years,34,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,35 years,35,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,36 years,36,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,37 years,37,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,38 years,38,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,39 years,39,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,40 years,40,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,41 years,41,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,42 years,42,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,43 years,43,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,44 years,44,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,45 years,45,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,46 years,46,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,47 years,47,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,48 years,48,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,49 years,49,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,50 years,50,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,51 years,51,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,52 years,52,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,53 years,53,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,54 years,54,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,55 years,55,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,56 years,56,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,57 years,57,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,58 years,58,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,59 years,59,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,60 years,60,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,61 years,61,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,62 years,62,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,63 years,63,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,64 years,64,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,65 years,65,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,66 years,66,5043,Raarvihke - Røyrvik,2025,7,50
K-5043 Raarvihke - Røyrvik,M,67 years,67,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,68 years,68,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,69 years,69,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,70 years,70,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,71 years,71,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,72 years,72,5043,Raarvihke - Røyrvik,2025,7,50
K-5043 Raarvihke - Røyrvik,M,73 years,73,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,74 years,74,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,75 years,75,5043,Raarvihke - Røyrvik,2025,5,50
K-5043 Raarvihke - Røyrvik,M,76 years,76,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,77 years,77,5043,Raarvihke - Røyrvik,2025,4,50
K-5043 Raarvihke - Røyrvik,M,78 years,78,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,79 years,79,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,80 years,80,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,81 years,81,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,82 years,82,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,83 years,83,5043,Raarvihke - Røyrvik,2025,3,50
K-5043 Raarvihke - Røyrvik,M,84 years,84,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,85 years,85,5043,Raarvihke - Røyrvik,2025,2,50
K-5043 Raarvihke - Røyrvik,M,86 years,86,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,87 years,87,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,88 years,88,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,89 years,89,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,90 years,90,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,91 years,91,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,92 years,92,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,93 years,93,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,94 years,94,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,95 years,95,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,96 years,96,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,97 years,97,5043,Raarvihke - Røyrvik,2025,1,50
K-5043 Raarvihke - Røyrvik,M,98 years,98,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,99 years,99,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,100 years,100,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,101 years,101,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,102 years,102,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,103 years,103,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,104 years,104,5043,Raarvihke - Røyrvik,2025,0,50
K-5043 Raarvihke - Røyrvik,M,105 years or older,105,5043,Raarvihke - Røyrvik,2025,0,50
K-5044 Namsskogan,F,0 years,0,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,F,1 year,1,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,2 years,2,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,3 years,3,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,4 years,4,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,5 years,5,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,6 years,6,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,7 years,7,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,8 years,8,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,9 years,9,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,10 years,10,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,11 years,11,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,12 years,12,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,13 years,13,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,14 years,14,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,15 years,15,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,16 years,16,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,17 years,17,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,18 years,18,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,19 years,19,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,F,20 years,20,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,21 years,21,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,22 years,22,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,23 years,23,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,24 years,24,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,25 years,25,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,26 years,26,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,27 years,27,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,28 years,28,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,29 years,29,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,30 years,30,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,F,31 years,31,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,32 years,32,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,F,33 years,33,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,34 years,34,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,35 years,35,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,F,36 years,36,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,37 years,37,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,38 years,38,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,39 years,39,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,F,40 years,40,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,41 years,41,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,42 years,42,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,43 years,43,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,44 years,44,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,45 years,45,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,46 years,46,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,47 years,47,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,48 years,48,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,49 years,49,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,50 years,50,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,51 years,51,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,52 years,52,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,53 years,53,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,54 years,54,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,55 years,55,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,56 years,56,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,F,57 years,57,5044,Namsskogan,2025,10,50
K-5044 Namsskogan,F,58 years,58,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,59 years,59,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,60 years,60,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,61 years,61,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,62 years,62,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,63 years,63,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,64 years,64,5044,Namsskogan,2025,11,50
K-5044 Namsskogan,F,65 years,65,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,66 years,66,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,67 years,67,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,68 years,68,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,69 years,69,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,70 years,70,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,71 years,71,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,72 years,72,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,F,73 years,73,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,F,74 years,74,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,75 years,75,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,76 years,76,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,77 years,77,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,F,78 years,78,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,79 years,79,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,80 years,80,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,81 years,81,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,F,82 years,82,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,83 years,83,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,84 years,84,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,85 years,85,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,86 years,86,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,F,87 years,87,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,88 years,88,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,F,89 years,89,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,F,90 years,90,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,91 years,91,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,92 years,92,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,93 years,93,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,F,94 years,94,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,F,95 years,95,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,96 years,96,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,97 years,97,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,98 years,98,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,99 years,99,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,100 years,100,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,101 years,101,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,102 years,102,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,103 years,103,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,104 years,104,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,F,105 years or older,105,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,0 years,0,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,1 year,1,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,2 years,2,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,3 years,3,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,4 years,4,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,5 years,5,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,6 years,6,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,7 years,7,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,8 years,8,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,9 years,9,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,10 years,10,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,11 years,11,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,12 years,12,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,13 years,13,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,M,14 years,14,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,M,15 years,15,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,16 years,16,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,17 years,17,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,18 years,18,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,19 years,19,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,20 years,20,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,21 years,21,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,22 years,22,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,23 years,23,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,24 years,24,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,25 years,25,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,26 years,26,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,27 years,27,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,28 years,28,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,29 years,29,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,30 years,30,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,31 years,31,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,32 years,32,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,33 years,33,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,34 years,34,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,35 years,35,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,36 years,36,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,37 years,37,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,38 years,38,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,39 years,39,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,40 years,40,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,41 years,41,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,42 years,42,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,43 years,43,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,44 years,44,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,45 years,45,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,46 years,46,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,47 years,47,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,48 years,48,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,49 years,49,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,50 years,50,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,51 years,51,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,52 years,52,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,M,53 years,53,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,54 years,54,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,55 years,55,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,56 years,56,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,57 years,57,5044,Namsskogan,2025,9,50
K-5044 Namsskogan,M,58 years,58,5044,Namsskogan,2025,12,50
K-5044 Namsskogan,M,59 years,59,5044,Namsskogan,2025,9,50
K-5044 Namsskogan,M,60 years,60,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,61 years,61,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,62 years,62,5044,Namsskogan,2025,11,50
K-5044 Namsskogan,M,63 years,63,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,64 years,64,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,65 years,65,5044,Namsskogan,2025,7,50
K-5044 Namsskogan,M,66 years,66,5044,Namsskogan,2025,9,50
K-5044 Namsskogan,M,67 years,67,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,68 years,68,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,M,69 years,69,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,M,70 years,70,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,M,71 years,71,5044,Namsskogan,2025,8,50
K-5044 Namsskogan,M,72 years,72,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,73 years,73,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,74 years,74,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,75 years,75,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,76 years,76,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,77 years,77,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,78 years,78,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,79 years,79,5044,Namsskogan,2025,6,50
K-5044 Namsskogan,M,80 years,80,5044,Namsskogan,2025,4,50
K-5044 Namsskogan,M,81 years,81,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,82 years,82,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,83 years,83,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,84 years,84,5044,Namsskogan,2025,5,50
K-5044 Namsskogan,M,85 years,85,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,86 years,86,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,87 years,87,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,88 years,88,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,89 years,89,5044,Namsskogan,2025,3,50
K-5044 Namsskogan,M,90 years,90,5044,Namsskogan,2025,2,50
K-5044 Namsskogan,M,91 years,91,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,92 years,92,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,93 years,93,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,94 years,94,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,95 years,95,5044,Namsskogan,2025,1,50
K-5044 Namsskogan,M,96 years,96,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,97 years,97,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,98 years,98,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,99 years,99,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,100 years,100,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,101 years,101,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,102 years,102,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,103 years,103,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,104 years,104,5044,Namsskogan,2025,0,50
K-5044 Namsskogan,M,105 years or older,105,5044,Namsskogan,2025,0,50
K-5045 Grong,F,0 years,0,5045,Grong,2025,9,50
K-5045 Grong,F,1 year,1,5045,Grong,2025,8,50
K-5045 Grong,F,2 years,2,5045,Grong,2025,10,50
K-5045 Grong,F,3 years,3,5045,Grong,2025,12,50
K-5045 Grong,F,4 years,4,5045,Grong,2025,8,50
K-5045 Grong,F,5 years,5,5045,Grong,2025,14,50
K-5045 Grong,F,6 years,6,5045,Grong,2025,16,50
K-5045 Grong,F,7 years,7,5045,Grong,2025,11,50
K-5045 Grong,F,8 years,8,5045,Grong,2025,15,50
K-5045 Grong,F,9 years,9,5045,Grong,2025,13,50
K-5045 Grong,F,10 years,10,5045,Grong,2025,18,50
K-5045 Grong,F,11 years,11,5045,Grong,2025,20,50
K-5045 Grong,F,12 years,12,5045,Grong,2025,12,50
K-5045 Grong,F,13 years,13,5045,Grong,2025,15,50
K-5045 Grong,F,14 years,14,5045,Grong,2025,17,50
K-5045 Grong,F,15 years,15,5045,Grong,2025,13,50
K-5045 Grong,F,16 years,16,5045,Grong,2025,15,50
K-5045 Grong,F,17 years,17,5045,Grong,2025,9,50
K-5045 Grong,F,18 years,18,5045,Grong,2025,18,50
K-5045 Grong,F,19 years,19,5045,Grong,2025,13,50
K-5045 Grong,F,20 years,20,5045,Grong,2025,15,50
K-5045 Grong,F,21 years,21,5045,Grong,2025,18,50
K-5045 Grong,F,22 years,22,5045,Grong,2025,8,50
K-5045 Grong,F,23 years,23,5045,Grong,2025,13,50
K-5045 Grong,F,24 years,24,5045,Grong,2025,11,50
K-5045 Grong,F,25 years,25,5045,Grong,2025,5,50
K-5045 Grong,F,26 years,26,5045,Grong,2025,8,50
K-5045 Grong,F,27 years,27,5045,Grong,2025,9,50
K-5045 Grong,F,28 years,28,5045,Grong,2025,13,50
K-5045 Grong,F,29 years,29,5045,Grong,2025,14,50
K-5045 Grong,F,30 years,30,5045,Grong,2025,13,50
K-5045 Grong,F,31 years,31,5045,Grong,2025,9,50
K-5045 Grong,F,32 years,32,5045,Grong,2025,11,50
K-5045 Grong,F,33 years,33,5045,Grong,2025,12,50
K-5045 Grong,F,34 years,34,5045,Grong,2025,12,50
K-5045 Grong,F,35 years,35,5045,Grong,2025,12,50
K-5045 Grong,F,36 years,36,5045,Grong,2025,13,50
K-5045 Grong,F,37 years,37,5045,Grong,2025,8,50
K-5045 Grong,F,38 years,38,5045,Grong,2025,15,50
K-5045 Grong,F,39 years,39,5045,Grong,2025,9,50
